Date,Race,Rank,Rider,CQ
17/08/2014,Vuelta a Burgos,90.,BETANCUR GOMEZ Carlos Alberto,0
23/04/2014,Flèche Wallonne,36.,BETANCUR GOMEZ Carlos Alberto,5
20/04/2014,Amstel Gold Race,65.,BETANCUR GOMEZ Carlos Alberto,5
8/04/2014,"Vuelta al Pais Vasco, Stage 2 : Ordizia - Dantxarinea-Urdazabi",DNF,BETANCUR GOMEZ Carlos Alberto,0
7/04/2014,"Vuelta al Pais Vasco, Stage 1 : Ordizia - Ordizia",113.,BETANCUR GOMEZ Carlos Alberto,0
27/03/2014,"Volta a Catalunya, Stage 4 : Alp - Vallter 2000/Setcases",DNS,BETANCUR GOMEZ Carlos Alberto,0
26/03/2014,"Volta a Catalunya, Stage 3 : Banyoles - Alp/La Molina",67.,BETANCUR GOMEZ Carlos Alberto,0
25/03/2014,"Volta a Catalunya, Stage 2 : Mataro - Girona",24.,BETANCUR GOMEZ Carlos Alberto,0
24/03/2014,"Volta a Catalunya, Stage 1 : Calella - Calella",34.,BETANCUR GOMEZ Carlos Alberto,0
16/03/2014,Paris - Nice,1.,BETANCUR GOMEZ Carlos Alberto,260
16/03/2014,"Paris - Nice, Stage 8 : Nice - Nice",8.,BETANCUR GOMEZ Carlos Alberto,1
15/03/2014,"Paris - Nice, Stage 7 : Mougins - Biot",leader,BETANCUR GOMEZ Carlos Alberto,11
15/03/2014,"Paris - Nice, Stage 7 : Mougins - Biot",3.,BETANCUR GOMEZ Carlos Alberto,18
14/03/2014,"Paris - Nice, Stage 6 : Saint-Saturnin-les-Avignon - Fayence",leader,BETANCUR GOMEZ Carlos Alberto,11
14/03/2014,"Paris - Nice, Stage 6 : Saint-Saturnin-les-Avignon - Fayence",1.,BETANCUR GOMEZ Carlos Alberto,45
13/03/2014,"Paris - Nice, Stage 5 : Crèche-sur-Saône - Rive-de-Gier",1.,BETANCUR GOMEZ Carlos Alberto,45
12/03/2014,"Paris - Nice, Stage 4 : Nevers - Belleville",15.,BETANCUR GOMEZ Carlos Alberto,0
11/03/2014,"Paris - Nice, Stage 3 : Toucy - Magny-Cours",36.,BETANCUR GOMEZ Carlos Alberto,0
10/03/2014,"Paris - Nice, Stage 2 : Rambouillet - Saint-Georges-sur-Baulche",18.,BETANCUR GOMEZ Carlos Alberto,0
9/03/2014,"Paris - Nice, Stage 1 : Mantes-La-Jolie - Mantes-La-Jolie",63.,BETANCUR GOMEZ Carlos Alberto,0
23/02/2014,Tour du Haut-Var,1.,BETANCUR GOMEZ Carlos Alberto,110
23/02/2014,"Tour du Haut-Var, Stage 2 : Draguignan - Draguignan",2.,BETANCUR GOMEZ Carlos Alberto,10
22/02/2014,"Tour du Haut-Var, Stage 1 : Le Cannet des Maures - La Croix Valmer",leader,BETANCUR GOMEZ Carlos Alberto,6
22/02/2014,"Tour du Haut-Var, Stage 1 : Le Cannet des Maures - La Croix Valmer",1.,BETANCUR GOMEZ Carlos Alberto,20
16/02/2014,Tour Méditerranéen,11.,BETANCUR GOMEZ Carlos Alberto,21
16/02/2014,"Tour Méditerranéen, Stage 5 : Bandol - Toulon/Mont-Faron",9.,BETANCUR GOMEZ Carlos Alberto,0
26/01/2014,Tour de San Luis,111.,BETANCUR GOMEZ Carlos Alberto,0
12/10/2014,GP Bruno Beghelli,51.0,BIDARD François,0
11/10/2014,Giro dell'Emilia,15.0,BIDARD François,11
9/10/2014,GP Citta di Peccioli - Coppa Sabatini,23.0,BIDARD François,0
4/10/2014,Piccolo Giro di Lombardia,5.0,BIDARD François,6
17/09/2014,GP de Wallonie,65.0,BIDARD François,0
14/09/2014,Tour du Doubs,72.0,BIDARD François,0
3/08/2014,Polynormande,28.0,BIDARD François,0
24/05/2014,"Ronde de l'Isard, Stage 3b : Boulogne-sur-Gesse T.T.T.",5.0,BIDARD François,0
23/05/2014,"Ronde de l'Isard, Stage 2 : Muret - Bagneres-de-Luchon (Hospice-de-France)",9.0,BIDARD François,0
1/10/2014,Milano - Torino,97.,BONNAFOND Guillaume,0
28/09/2014,Tour du Gévaudan Languedoc-Roussillon,43.,BONNAFOND Guillaume,0
14/09/2014,GP de Montréal,68.,BONNAFOND Guillaume,5
12/09/2014,GP de Québec,134.,BONNAFOND Guillaume,5
31/08/2014,GP Ouest France - Plouay,105.,BONNAFOND Guillaume,5
24/08/2014,Châteauroux Classic de l'Indre - Trophée Fenioux,54.,BONNAFOND Guillaume,0
22/08/2014,Tour du Limousin,57.,BONNAFOND Guillaume,0
16/08/2014,Tour de l'Ain,65.,BONNAFOND Guillaume,0
9/08/2014,Tour de Pologne,88.,BONNAFOND Guillaume,5
9/08/2014,"Tour de Pologne, Stage 7 : Krakow - Krakow I.T.T.",104.,BONNAFOND Guillaume,0
8/08/2014,"Tour de Pologne, Stage 6 : Bukowina Tatrzanska - Bukowina Tatrzanska",75.,BONNAFOND Guillaume,0
7/08/2014,"Tour de Pologne, Stage 5 : Zakopane - Strbskie Pleso (Svk)",107.,BONNAFOND Guillaume,0
6/08/2014,"Tour de Pologne, Stage 4 : Tarnow - Katowice",138.,BONNAFOND Guillaume,0
5/08/2014,"Tour de Pologne, Stage 3 : Kielce - Rzeszow",91.,BONNAFOND Guillaume,0
4/08/2014,"Tour de Pologne, Stage 2 : Torun - Warszawa",142.,BONNAFOND Guillaume,0
3/08/2014,"Tour de Pologne, Stage 1 : Gdansk - Bydgoszcz",123.,BONNAFOND Guillaume,0
15/06/2014,Critérium du Dauphiné,87.,BONNAFOND Guillaume,5
15/06/2014,"Critérium du Dauphiné, Stage 8 : Megève - Courchevel",81.,BONNAFOND Guillaume,0
14/06/2014,"Critérium du Dauphiné, Stage 7 : Ville-la-Grand - Finaut/Émosson (Sui)",79.,BONNAFOND Guillaume,0
13/06/2014,"Critérium du Dauphiné, Stage 6 : Grenoble - Poisy",75.,BONNAFOND Guillaume,0
12/06/2014,"Critérium du Dauphiné, Stage 5 : Sisteron - La Mure",81.,BONNAFOND Guillaume,0
11/06/2014,"Critérium du Dauphiné, Stage 4 : Montélimar - Gap",109.,BONNAFOND Guillaume,0
10/06/2014,"Critérium du Dauphiné, Stage 3 : Ambert - Le Teil",67.,BONNAFOND Guillaume,0
9/06/2014,"Critérium du Dauphiné, Stage 2 : Tarare - Col du Béal",84.,BONNAFOND Guillaume,0
8/06/2014,"Critérium du Dauphiné, Stage 1 : Lyon - Lyon I.T.T.",156.,BONNAFOND Guillaume,0
1/06/2014,Bayern-Rundfahrt,37.,BONNAFOND Guillaume,5
2/05/2014,"Tour de Romandie, Stage 3 : Le Bouveret - Aigle",DNF,BONNAFOND Guillaume,0
1/05/2014,"Tour de Romandie, Stage 2 : Sion - Montreux",47.,BONNAFOND Guillaume,0
30/04/2014,"Tour de Romandie, Stage 1 : Brigerbad - Sion",127.,BONNAFOND Guillaume,0
29/04/2014,"Tour de Romandie, Prologue : Ascona I.T.T.",135.,BONNAFOND Guillaume,0
23/04/2014,Flèche Wallonne,131.,BONNAFOND Guillaume,5
20/04/2014,Amstel Gold Race,111.,BONNAFOND Guillaume,5
15/04/2014,Paris - Camembert,47.,BONNAFOND Guillaume,0
11/04/2014,Circuit de la Sarthe - Pays de la Loire,40.,BONNAFOND Guillaume,0
4/04/2014,Route Adélie de Vitré,79.,BONNAFOND Guillaume,0
30/03/2014,Critérium International,42.,BONNAFOND Guillaume,5
23/03/2014,Milano - Sanremo,112.,BONNAFOND Guillaume,5
9/03/2014,Roma Maxima,30.,BONNAFOND Guillaume,0
6/03/2014,GP Citta di Camaiore,85.,BONNAFOND Guillaume,0
2/03/2014,Valence Drôme Classic,16.,BONNAFOND Guillaume,5
1/03/2014,Classic Sud Ardèche - Souvenir Francis Delpech,60.,BONNAFOND Guillaume,0
21/02/2014,Trofeo Laigueglia,14.,BONNAFOND Guillaume,7
16/02/2014,Tour Méditerranéen,54.,BONNAFOND Guillaume,0
26/01/2014,Tour Down Under,93.,BONNAFOND Guillaume,5
26/01/2014,"Tour Down Under, Stage 6 : Adelaide, circuit race",86.,BONNAFOND Guillaume,0
25/01/2014,"Tour Down Under, Stage 5 : McLaren Vale - Old Willunga Hill",46.,BONNAFOND Guillaume,0
24/01/2014,"Tour Down Under, Stage 4 : Unley - Victor Harbor",118.,BONNAFOND Guillaume,0
23/01/2014,"Tour Down Under, Stage 3 : Norwood - Campbelltown",131.,BONNAFOND Guillaume,0
22/01/2014,"Tour Down Under, Stage 2 : Prospect - Stirling",81.,BONNAFOND Guillaume,0
21/01/2014,"Tour Down Under, Stage 1 : Nuriootpa - Angaston",88.,BONNAFOND Guillaume,0
21/09/2014,World Championships (Ponferrada) T.T.T.,20.,BOUET Maxime,5
3/09/2014,"Vuelta a España, Stage 11 : Pamplona - San Miguel de Aralar",DNF,BOUET Maxime,0
2/09/2014,"Vuelta a España, Stage 10 : Santa Maria de Veruela - Borja I.T.T.",34.,BOUET Maxime,0
31/08/2014,"Vuelta a España, Stage 9 : Carboneras de Guadazon - Estacion de Valdelinares",39.,BOUET Maxime,0
30/08/2014,"Vuelta a España, Stage 8 : Baeza - Albacete",138.,BOUET Maxime,0
29/08/2014,"Vuelta a España, Stage 7 : Alhendin - Alcaudete",42.,BOUET Maxime,0
28/08/2014,"Vuelta a España, Stage 6 : Benalmadena - La Zubia/Cumbres Verdes",34.,BOUET Maxime,0
27/08/2014,"Vuelta a España, Stage 5 : Priego de Cordoba - Ronda",54.,BOUET Maxime,0
26/08/2014,"Vuelta a España, Stage 4 : Mairena del Alcor - Cordoba",74.,BOUET Maxime,0
25/08/2014,"Vuelta a España, Stage 3 : Cadiz - Arcos de la Frontera",36.,BOUET Maxime,0
24/08/2014,"Vuelta a España, Stage 2 : Algeciras - San Fernando",65.,BOUET Maxime,0
23/08/2014,"Vuelta a España, Stage 1 : Jerez De La Frontera T.T.T.",15.,BOUET Maxime,0
16/08/2014,Tour de l'Ain,11.,BOUET Maxime,21
15/08/2014,"Tour de l'Ain, Stage 3 : Lagnieu - Lelex-Mont Jura",7.,BOUET Maxime,0
14/08/2014,"Tour de l'Ain, Stage 2 : Bourg-en-Bresse - Saint-Vulbas",8.,BOUET Maxime,0
13/08/2014,"Tour de l'Ain, Stage 1 : Lac de Chalain - Montrevel-en-Bresse",18.,BOUET Maxime,0
9/08/2014,Tour de Pologne,20.,BOUET Maxime,18
9/08/2014,"Tour de Pologne, Stage 7 : Krakow - Krakow I.T.T.",36.,BOUET Maxime,0
8/08/2014,"Tour de Pologne, Stage 6 : Bukowina Tatrzanska - Bukowina Tatrzanska",22.,BOUET Maxime,0
7/08/2014,"Tour de Pologne, Stage 5 : Zakopane - Strbskie Pleso (Svk)",18.,BOUET Maxime,0
6/08/2014,"Tour de Pologne, Stage 4 : Tarnow - Katowice",101.,BOUET Maxime,0
5/08/2014,"Tour de Pologne, Stage 3 : Kielce - Rzeszow",93.,BOUET Maxime,0
4/08/2014,"Tour de Pologne, Stage 2 : Torun - Warszawa",89.,BOUET Maxime,0
3/08/2014,"Tour de Pologne, Stage 1 : Gdansk - Bydgoszcz",42.,BOUET Maxime,0
29/06/2014,National Championships France (Futuroscope) R.R.,31.,BOUET Maxime,0
26/06/2014,National Championships France (Futuroscope) I.T.T.,3.,BOUET Maxime,36
15/06/2014,Critérium du Dauphiné,36.,BOUET Maxime,5
15/06/2014,"Critérium du Dauphiné, Stage 8 : Megève - Courchevel",67.,BOUET Maxime,0
14/06/2014,"Critérium du Dauphiné, Stage 7 : Ville-la-Grand - Finaut/Émosson (Sui)",30.,BOUET Maxime,0
13/06/2014,"Critérium du Dauphiné, Stage 6 : Grenoble - Poisy",52.,BOUET Maxime,0
12/06/2014,"Critérium du Dauphiné, Stage 5 : Sisteron - La Mure",44.,BOUET Maxime,0
11/06/2014,"Critérium du Dauphiné, Stage 4 : Montélimar - Gap",6.,BOUET Maxime,3
10/06/2014,"Critérium du Dauphiné, Stage 3 : Ambert - Le Teil",43.,BOUET Maxime,0
9/06/2014,"Critérium du Dauphiné, Stage 2 : Tarare - Col du Béal",25.,BOUET Maxime,0
8/06/2014,"Critérium du Dauphiné, Stage 1 : Lyon - Lyon I.T.T.",28.,BOUET Maxime,0
1/06/2014,Giro d'Italia,38.,BOUET Maxime,28
1/06/2014,"Giro d'Italia, Stage 21 : Gemona del Friuli - Trieste",99.,BOUET Maxime,0
31/05/2014,"Giro d'Italia, Stage 20 : Maniago - Monte Zoncolan",67.,BOUET Maxime,0
30/05/2014,"Giro d'Italia, Stage 19 : Bassano del Grappa - Cima Grappa I.T.T.",32.,BOUET Maxime,0
29/05/2014,"Giro d'Italia, Stage 18 : Belluno - Rifugio Panarotta",65.,BOUET Maxime,0
28/05/2014,"Giro d'Italia, Stage 17 : Sarnonico - Vittorio Veneto",73.,BOUET Maxime,0
27/05/2014,"Giro d'Italia, Stage 16 : Ponte di Legno - Val Martello",28.,BOUET Maxime,0
25/05/2014,"Giro d'Italia, Stage 15 : Valdengo - Plan di Montecampione",52.,BOUET Maxime,0
24/05/2014,"Giro d'Italia, Stage 14 : Aglie - Oropa",67.,BOUET Maxime,0
23/05/2014,"Giro d'Italia, Stage 13 : Fossano - Rivarolo Canavese",59.,BOUET Maxime,0
22/05/2014,"Giro d'Italia, Stage 12 : Barbaresco - Barolo I.T.T.",46.,BOUET Maxime,0
21/05/2014,"Giro d'Italia, Stage 11 : Collecchio - Savona",51.,BOUET Maxime,0
20/05/2014,"Giro d'Italia, Stage 10 : Modena - Salsomaggiore Terme",61.,BOUET Maxime,0
18/05/2014,"Giro d'Italia, Stage 9 : Lugo - Sestola",92.,BOUET Maxime,0
17/05/2014,"Giro d'Italia, Stage 8 : Foligno - Montecopiolo",49.,BOUET Maxime,0
16/05/2014,"Giro d'Italia, Stage 7 : Frosinone - Foligno",45.,BOUET Maxime,0
15/05/2014,"Giro d'Italia, Stage 6 : Sassano - Montecassino",27.,BOUET Maxime,0
14/05/2014,"Giro d'Italia, Stage 5 : Taranto - Viggiano",18.,BOUET Maxime,0
13/05/2014,"Giro d'Italia, Stage 4 : Giovinazzo - Bari",71.,BOUET Maxime,0
11/05/2014,"Giro d'Italia, Stage 3 : Armagh (Gbr) - Dublin (Irl)",95.,BOUET Maxime,0
10/05/2014,"Giro d'Italia, Stage 2 : Belfast (Gbr) - Belfast (Gbr)",84.,BOUET Maxime,0
9/05/2014,"Giro d'Italia, Stage 1 : Belfast (Gbr) T.T.T.",10.,BOUET Maxime,0
4/05/2014,Tour de Romandie,30.,BOUET Maxime,6
4/05/2014,"Tour de Romandie, Stage 5 : Neuchâtel - Neuchâtel I.T.T.",38.,BOUET Maxime,0
3/05/2014,"Tour de Romandie, Stage 4 : Fribourg - Fribourg",19.,BOUET Maxime,0
2/05/2014,"Tour de Romandie, Stage 3 : Le Bouveret - Aigle",32.,BOUET Maxime,0
1/05/2014,"Tour de Romandie, Stage 2 : Sion - Montreux",44.,BOUET Maxime,0
30/04/2014,"Tour de Romandie, Stage 1 : Brigerbad - Sion",38.,BOUET Maxime,0
29/04/2014,"Tour de Romandie, Prologue : Ascona I.T.T.",90.,BOUET Maxime,0
25/04/2014,Giro del Trentino,41.,BOUET Maxime,5
15/04/2014,Paris - Camembert,84.,BOUET Maxime,0
13/03/2014,"Paris - Nice, Stage 5 : Crèche-sur-Saône - Rive-de-Gier",DNF,BOUET Maxime,0
12/03/2014,"Paris - Nice, Stage 4 : Nevers - Belleville",53.,BOUET Maxime,0
11/03/2014,"Paris - Nice, Stage 3 : Toucy - Magny-Cours",47.,BOUET Maxime,0
10/03/2014,"Paris - Nice, Stage 2 : Rambouillet - Saint-Georges-sur-Baulche",83.,BOUET Maxime,0
9/03/2014,"Paris - Nice, Stage 1 : Mantes-La-Jolie - Mantes-La-Jolie",58.,BOUET Maxime,0
2/03/2014,GP di Lugano,6.,BOUET Maxime,28
23/02/2014,Tour du Haut-Var,53.,BOUET Maxime,0
22/02/2014,"Tour du Haut-Var, Stage 1 : Le Cannet des Maures - La Croix Valmer",17.,BOUET Maxime,0
8/02/2014,"Etoile de Bessèges, Stage 4 : Goudarges - Laudun",DNF,BOUET Maxime,0
26/01/2014,Tour Down Under,15.,BOUET Maxime,32
26/01/2014,"Tour Down Under, Stage 6 : Adelaide, circuit race",43.,BOUET Maxime,0
25/01/2014,"Tour Down Under, Stage 5 : McLaren Vale - Old Willunga Hill",18.,BOUET Maxime,0
24/01/2014,"Tour Down Under, Stage 4 : Unley - Victor Harbor",7.,BOUET Maxime,2
23/01/2014,"Tour Down Under, Stage 3 : Norwood - Campbelltown",28.,BOUET Maxime,0
22/01/2014,"Tour Down Under, Stage 2 : Prospect - Stirling",23.,BOUET Maxime,0
21/01/2014,"Tour Down Under, Stage 1 : Nuriootpa - Angaston",5.,BOUET Maxime,4
24/08/2014,Châteauroux Classic de l'Indre - Trophée Fenioux,131.,CHAINEL Steve,0
22/08/2014,"Tour du Limousin, Stage 4 : Meuzac - Limoges",DNF,CHAINEL Steve,0
17/08/2014,"Eneco Tour, Stage 7 : Riemst (Bel) - Sittard",DNF,CHAINEL Steve,0
16/08/2014,"Eneco Tour, Stage 6 : Heerlen (Ned) - La Redoute",101.,CHAINEL Steve,0
15/08/2014,"Eneco Tour, Stage 5 : Geraardsbergen - Geraardsbergen",47.,CHAINEL Steve,0
14/08/2014,"Eneco Tour, Stage 4 : Koksijde - Ardooie",125.,CHAINEL Steve,0
13/08/2014,"Eneco Tour, Stage 3 : Breda - Breda I.T.T.",149.,CHAINEL Steve,0
12/08/2014,"Eneco Tour, Stage 2 : Waalwijk - Vlijmen",110.,CHAINEL Steve,0
11/08/2014,"Eneco Tour, Stage 1 : Terneuzen - Terneuzen",47.,CHAINEL Steve,0
29/06/2014,National Championships France (Futuroscope) R.R.,69.,CHAINEL Steve,0
12/06/2014,GP Kanton Aargau - Gippingen,67.,CHAINEL Steve,0
25/05/2014,World Ports Classic,103.,CHAINEL Steve,0
18/05/2014,Tour de Picardie,38.,CHAINEL Steve,0
16/05/2014,"Tour de Picardie, Stage 1 : Fort-Mahon - Estrées-Saint-Denis",20.,CHAINEL Steve,0
9/05/2014,"4 Jours de Dunkerque / Tour du Nord-Pas-de-Calais, Stage 3 : Fruges - Calais",DNF,CHAINEL Steve,0
20/04/2014,Tro-Bro Léon,33.,CHAINEL Steve,0
19/04/2014,Tour du Finistère,63.,CHAINEL Steve,0
17/04/2014,GP de Denain - Porte du Hainaut,132.,CHAINEL Steve,0
13/04/2014,Paris - Roubaix,27.,CHAINEL Steve,10
9/04/2014,Scheldeprijs,156.,CHAINEL Steve,0
6/04/2014,Ronde van Vlaanderen,28.,CHAINEL Steve,8
30/03/2014,Gent - Wevelgem,48.,CHAINEL Steve,5
28/03/2014,E3 Prijs Vlaanderen - Harelbeke,64.,CHAINEL Steve,5
26/03/2014,Dwars door Vlaanderen,19.,CHAINEL Steve,7
23/03/2014,Milano - Sanremo,DNF,CHAINEL Steve,0
9/03/2014,Driedaagse van West-Vlaanderen,55.,CHAINEL Steve,0
8/03/2014,"Driedaagse van West-Vlaanderen, Stage 1 : Brugge - Harelbeke",9.,CHAINEL Steve,0
5/03/2014,Le Samyn,6.,CHAINEL Steve,28
23/02/2014,Tour of Oman,28.,CHAINEL Steve,5
18/02/2014,"Tour of Oman, Stage 1 : As Suwayq Castle - Naseem Garden",8.,CHAINEL Steve,0
14/10/2014,Tour of Beijing,10.0,CHEREL Mikael,59
14/10/2014,"Tour of Beijing, Stage 5 : Tiananmen Square - Bird’s Nest",19.0,CHEREL Mikael,0
13/10/2014,"Tour of Beijing, Stage 4 : Yanqing - Mentougou Miaofeng",13.0,CHEREL Mikael,0
12/10/2014,"Tour of Beijing, Stage 3 : Yanqing - Qianjiadian",24.0,CHEREL Mikael,0
11/10/2014,"Tour of Beijing, Stage 2 : Chong Li - Yan Jia Ping",10.0,CHEREL Mikael,0
10/10/2014,"Tour of Beijing, Stage 1 : Chong Li - Zhangjiakou",20.0,CHEREL Mikael,0
5/10/2014,Il Lombardia,46.0,CHEREL Mikael,5
1/10/2014,Milano - Torino,45.0,CHEREL Mikael,0
28/09/2014,Tour du Gévaudan Languedoc-Roussillon,41.0,CHEREL Mikael,0
28/09/2014,"Tour du Gévaudan Languedoc-Roussillon, Stage 2 : Mende - Mende",4.0,CHEREL Mikael,3
21/09/2014,GP d'Isbergues - Pas de Calais,57.0,CHEREL Mikael,0
17/09/2014,GP de Wallonie,37.0,CHEREL Mikael,0
14/09/2014,Tour du Doubs,69.0,CHEREL Mikael,0
2/08/2014,Clasica San Sebastian,55.0,CHEREL Mikael,5
27/07/2014,Tour de France,59.0,CHEREL Mikael,20
27/07/2014,"Tour de France, Stage 21 : Evry - Paris",90.0,CHEREL Mikael,0
26/07/2014,"Tour de France, Stage 20 : Bergerac - Perigueux I.T.T.",163.0,CHEREL Mikael,0
25/07/2014,"Tour de France, Stage 19 : Maubourguet - Bergerac",73.0,CHEREL Mikael,0
24/07/2014,"Tour de France, Stage 18 : Pau - Hautacam",119.0,CHEREL Mikael,0
23/07/2014,"Tour de France, Stage 17 : Saint-Gaudens - Saint-Lary-Soulan/Pla d'Adet",154.0,CHEREL Mikael,0
22/07/2014,"Tour de France, Stage 16 : Carcassonne - Bagneres-de-Luchon",82.0,CHEREL Mikael,0
20/07/2014,"Tour de France, Stage 15 : Tallard - Nîmes",53.0,CHEREL Mikael,0
19/07/2014,"Tour de France, Stage 14 : Grenoble - Risoul",40.0,CHEREL Mikael,0
18/07/2014,"Tour de France, Stage 13 : Saint-Etienne - Chamrousse",29.0,CHEREL Mikael,0
17/07/2014,"Tour de France, Stage 12 : Bourg-en-Bresse - Saint-Etienne",85.0,CHEREL Mikael,0
16/07/2014,"Tour de France, Stage 11 : Besancon - Oyonnax",78.0,CHEREL Mikael,0
14/07/2014,"Tour de France, Stage 10 : Mulhouse - La Planche des Belles Filles",38.0,CHEREL Mikael,0
13/07/2014,"Tour de France, Stage 9 : Gerardmer - Mulhouse",8.0,CHEREL Mikael,3
12/07/2014,"Tour de France, Stage 8 : Tomblaine - Gerardmer/La Mauselaine",52.0,CHEREL Mikael,0
11/07/2014,"Tour de France, Stage 7 : Epernay - Nancy",53.0,CHEREL Mikael,0
10/07/2014,"Tour de France, Stage 6 : Arras - Reims",164.0,CHEREL Mikael,0
9/07/2014,"Tour de France, Stage 5 : Ieper (Bel) - Arenberg",163.0,CHEREL Mikael,0
8/07/2014,"Tour de France, Stage 4 : Le Touquet Paris-Plage - Lille",183.0,CHEREL Mikael,0
7/07/2014,"Tour de France, Stage 3 : Cambridge (GBr) - London (GBr)",174.0,CHEREL Mikael,0
6/07/2014,"Tour de France, Stage 2 : York (GBr) - Sheffield (GBr)",143.0,CHEREL Mikael,0
5/07/2014,"Tour de France, Stage 1 : Leeds (GBr) - Harrogate (GBr)",152.0,CHEREL Mikael,0
15/06/2014,Critérium du Dauphiné,21.0,CHEREL Mikael,18
15/06/2014,"Critérium du Dauphiné, Stage 8 : Megève - Courchevel",23.0,CHEREL Mikael,0
14/06/2014,"Critérium du Dauphiné, Stage 7 : Ville-la-Grand - Finaut/Émosson (Sui)",29.0,CHEREL Mikael,0
13/06/2014,"Critérium du Dauphiné, Stage 6 : Grenoble - Poisy",51.0,CHEREL Mikael,0
12/06/2014,"Critérium du Dauphiné, Stage 5 : Sisteron - La Mure",24.0,CHEREL Mikael,0
11/06/2014,"Critérium du Dauphiné, Stage 4 : Montélimar - Gap",61.0,CHEREL Mikael,0
10/06/2014,"Critérium du Dauphiné, Stage 3 : Ambert - Le Teil",44.0,CHEREL Mikael,0
9/06/2014,"Critérium du Dauphiné, Stage 2 : Tarare - Col du Béal",55.0,CHEREL Mikael,0
8/06/2014,"Critérium du Dauphiné, Stage 1 : Lyon - Lyon I.T.T.",167.0,CHEREL Mikael,0
1/06/2014,Boucles de l'Aulne - Châteaulin,8.0,CHEREL Mikael,20
31/05/2014,GP de Plumelec-Morbihan,41.0,CHEREL Mikael,0
4/05/2014,Tour de Romandie,35.0,CHEREL Mikael,5
4/05/2014,"Tour de Romandie, Stage 5 : Neuchâtel - Neuchâtel I.T.T.",103.0,CHEREL Mikael,0
3/05/2014,"Tour de Romandie, Stage 4 : Fribourg - Fribourg",21.0,CHEREL Mikael,0
2/05/2014,"Tour de Romandie, Stage 3 : Le Bouveret - Aigle",34.0,CHEREL Mikael,0
1/05/2014,"Tour de Romandie, Stage 2 : Sion - Montreux",30.0,CHEREL Mikael,0
30/04/2014,"Tour de Romandie, Stage 1 : Brigerbad - Sion",34.0,CHEREL Mikael,0
29/04/2014,"Tour de Romandie, Prologue : Ascona I.T.T.",147.0,CHEREL Mikael,0
27/04/2014,Liège - Bastogne - Liège,47.0,CHEREL Mikael,5
23/04/2014,Flèche Wallonne,39.0,CHEREL Mikael,5
20/04/2014,Amstel Gold Race,41.0,CHEREL Mikael,5
15/04/2014,Paris - Camembert,43.0,CHEREL Mikael,0
30/03/2014,Volta a Catalunya,26.0,CHEREL Mikael,10
30/03/2014,"Volta a Catalunya, Stage 7 : Barcelona - Barcelona",43.0,CHEREL Mikael,0
29/03/2014,"Volta a Catalunya, Stage 6 : El Vendrell - Vilanova i la Geltru",29.0,CHEREL Mikael,0
28/03/2014,"Volta a Catalunya, Stage 5 : Llanars-Vall de Camprodon - Valls",49.0,CHEREL Mikael,0
27/03/2014,"Volta a Catalunya, Stage 4 : Alp - Vallter 2000/Setcases",28.0,CHEREL Mikael,0
26/03/2014,"Volta a Catalunya, Stage 3 : Banyoles - Alp/La Molina",22.0,CHEREL Mikael,0
25/03/2014,"Volta a Catalunya, Stage 2 : Mataro - Girona",61.0,CHEREL Mikael,0
24/03/2014,"Volta a Catalunya, Stage 1 : Calella - Calella",123.0,CHEREL Mikael,0
16/03/2014,Paris - Nice,38.0,CHEREL Mikael,5
16/03/2014,"Paris - Nice, Stage 8 : Nice - Nice",46.0,CHEREL Mikael,0
15/03/2014,"Paris - Nice, Stage 7 : Mougins - Biot",48.0,CHEREL Mikael,0
14/03/2014,"Paris - Nice, Stage 6 : Saint-Saturnin-les-Avignon - Fayence",37.0,CHEREL Mikael,0
13/03/2014,"Paris - Nice, Stage 5 : Crèche-sur-Saône - Rive-de-Gier",39.0,CHEREL Mikael,0
12/03/2014,"Paris - Nice, Stage 4 : Nevers - Belleville",111.0,CHEREL Mikael,0
11/03/2014,"Paris - Nice, Stage 3 : Toucy - Magny-Cours",48.0,CHEREL Mikael,0
10/03/2014,"Paris - Nice, Stage 2 : Rambouillet - Saint-Georges-sur-Baulche",61.0,CHEREL Mikael,0
9/03/2014,"Paris - Nice, Stage 1 : Mantes-La-Jolie - Mantes-La-Jolie",110.0,CHEREL Mikael,0
2/03/2014,Valence Drôme Classic,6.0,CHEREL Mikael,28
1/03/2014,Classic Sud Ardèche - Souvenir Francis Delpech,18.0,CHEREL Mikael,5
23/02/2014,Tour du Haut-Var,6.0,CHEREL Mikael,45
23/02/2014,"Tour du Haut-Var, Stage 2 : Draguignan - Draguignan",14.0,CHEREL Mikael,0
22/02/2014,"Tour du Haut-Var, Stage 1 : Le Cannet des Maures - La Croix Valmer",5.0,CHEREL Mikael,0
16/02/2014,Tour Méditerranéen,36.0,CHEREL Mikael,0
14/02/2014,"Tour Méditerranéen, Stage 2 : Cadolive - Rousset",10.0,CHEREL Mikael,0
2/02/2014,GP La Marseillaise,77.0,CHEREL Mikael,0
13/10/2014,"Tour of Beijing, Stage 4 : Yanqing - Mentougou Miaofeng",DNS,DANIEL Maxime,0
12/10/2014,"Tour of Beijing, Stage 3 : Yanqing - Qianjiadian",127.,DANIEL Maxime,0
11/10/2014,"Tour of Beijing, Stage 2 : Chong Li - Yan Jia Ping",85.,DANIEL Maxime,0
